timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
281,2013-05-29,100,90,18,36.36425971984863,0.14123838220752857,2013-05-18,16.451666620042587,1.0319555485426408,90,100
282,2013-06-10,100,90,19,36.32358832108347,0.1151311698120245,2013-05-30,16.535105002553838,0.89980656015151,90,100
283,2013-06-22,100,90,19,36.34049505936472,0.13289366426658952,2013-06-11,16.563473651283665,0.9094935750399592,90,100
284,2013-07-04,100,90,18,36.34302287631564,0.10891841733040251,2013-06-23,16.684666633605957,0.9288926381091008,90,100
285,2013-07-16,100,90,18,36.30910873413086,0.1145920668083088,2013-07-05,16.617833190494114,0.7238904238488164,90,100
286,2013-07-28,100,90,17,36.277237611658435,0.08050608729793432,2013-07-17,16.582823528962976,0.6358324606663643,90,100
287,2013-08-09,100,90,18,36.295146730211044,0.11077351937266255,2013-07-29,16.698999881744385,0.6572706610810237,90,100
288,2013-08-21,100,90,17,36.28108103135053,0.11921309791405678,2013-08-10,16.892235363230984,0.8453559724613433,90,100
289,2013-09-02,100,90,19,36.32913770173725,0.15518651731751992,2013-08-22,17.0560000068263,0.8999578891285656,90,100
290,2013-09-14,100,90,18,36.31318177117242,0.14098954862021643,2013-09-03,17.183888753255207,0.834657057505928,90,100
291,2013-09-26,100,90,16,36.23698592185974,0.09119557798907835,2013-09-15,16.71774995326996,0.5801536106361901,90,100
292,2013-10-08,100,90,16,36.32628870010376,0.10738442438124554,2013-09-27,17.110437273979187,0.7035512252306085,90,100
293,2013-10-20,100,90,21,36.333691914876304,0.12379179997149038,2013-10-09,17.067666462489537,0.8833837249837732,90,100
294,2013-11-01,100,90,15,36.30670293172201,0.11695607913452993,2013-10-21,16.956599934895834,0.8169052781910259,90,100
295,2013-11-13,100,90,22,36.383719357577235,0.1399423630161665,2013-11-02,17.405909191478383,1.0639678376063069,90,100
296,2013-11-25,100,90,25,36.3328857421875,0.15113250340007142,2013-11-14,17.24184009552002,1.1918391221927365,90,100
297,2013-12-07,100,90,22,36.33268148248846,0.13529137987290965,2013-11-26,17.421181852167305,0.7944039694246174,90,100
298,2013-12-19,100,90,22,36.49638852206144,0.17438940102045908,2013-12-08,18.189590887589887,1.2830169560292866,90,100
299,2013-12-31,100,90,19,36.55092761391088,0.22014880398015116,2013-12-20,18.0544211738988,1.2931545455168196,90,100
300,2014-01-13,100,90,21,36.55064464750744,0.13456666787435226,2014-01-01,17.953190485636394,0.8993350039855674,90,100
301,2014-01-26,100,90,24,36.53568506240845,0.13491887989175735,2014-01-14,17.663749893506367,0.8451612828274616,90,100
