idx,lat,lon,shape,aggTemp,aggPsal,nProf
42112,-26.5,172.5,"[[173.0, -27.0], [173.0, -26.0], [172.0, -26.0], [172.0, -27.0], [173.0, -27.0]]",21.7486152649,35.8505386939,13
42116,-26.5,176.5,"[[177.0, -27.0], [177.0, -26.0], [176.0, -26.0], [176.0, -27.0], [177.0, -27.0]]",22.2260702133,35.6658222198,10
42120,-27.5,-179.5,"[[-179.0, -28.0], [-179.0, -27.0], [-180.0, -27.0], [-180.0, -28.0], [-179.0, -28.0]]",20.7869999749,35.8159283229,14
42124,-27.5,-175.5,"[[-175.0, -28.0], [-175.0, -27.0], [-176.0, -27.0], [-176.0, -28.0], [-175.0, -28.0]]",21.203666687,35.7529983521,3
42125,-27.5,-174.5,"[[-174.0, -28.0], [-174.0, -27.0], [-175.0, -27.0], [-175.0, -28.0], [-174.0, -28.0]]",21.5949993134,35.7423337301,3
42152,-27.5,-147.5,"[[-147.0, -28.0], [-147.0, -27.0], [-148.0, -27.0], [-148.0, -28.0], [-147.0, -28.0]]",20.4236315677,35.7643818102,19
42156,-27.5,-143.5,"[[-143.0, -28.0], [-143.0, -27.0], [-144.0, -27.0], [-144.0, -28.0], [-143.0, -28.0]]",21.8144737043,35.8684632151,19
42157,-27.5,-142.5,"[[-142.0, -28.0], [-142.0, -27.0], [-143.0, -27.0], [-143.0, -28.0], [-142.0, -28.0]]",20.7567138672,35.7604293823,14
42159,-27.5,-140.5,"[[-140.0, -28.0], [-140.0, -27.0], [-141.0, -27.0], [-141.0, -28.0], [-140.0, -28.0]]",20.534038397,35.7391536419,26
42172,-27.5,-127.5,"[[-127.0, -28.0], [-127.0, -27.0], [-128.0, -27.0], [-128.0, -28.0], [-127.0, -28.0]]",19.6496313999,35.5519782618,19
42176,-27.5,-123.5,"[[-123.0, -28.0], [-123.0, -27.0], [-124.0, -27.0], [-124.0, -28.0], [-123.0, -28.0]]",21.4377498627,35.8365001678,4
42180,-27.5,-119.5,"[[-119.0, -28.0], [-119.0, -27.0], [-120.0, -27.0], [-120.0, -28.0], [-119.0, -28.0]]",21.5879998207,35.6020002365,4
42200,-27.5,-99.5,"[[-99.0, -28.0], [-99.0, -27.0], [-100.0, -27.0], [-100.0, -28.0], [-99.0, -28.0]]",19.6572859628,35.6274877276,7
42202,-27.5,-97.5,"[[-97.0, -28.0], [-97.0, -27.0], [-98.0, -27.0], [-98.0, -28.0], [-97.0, -28.0]]",19.6829999288,35.5933329264,3
42204,-27.5,-95.5,"[[-95.0, -28.0], [-95.0, -27.0], [-96.0, -27.0], [-96.0, -28.0], [-95.0, -28.0]]",18.5460001628,35.3053321838,3
42217,-27.5,-82.5,"[[-82.0, -28.0], [-82.0, -27.0], [-83.0, -27.0], [-83.0, -28.0], [-82.0, -28.0]]",16.8956667582,34.8413327535,3
42267,-27.5,-32.5,"[[-32.0, -28.0], [-32.0, -27.0], [-33.0, -27.0], [-33.0, -28.0], [-32.0, -28.0]]",21.3820876741,36.3440172965,57
42268,-27.5,-31.5,"[[-31.0, -28.0], [-31.0, -27.0], [-32.0, -27.0], [-32.0, -28.0], [-31.0, -28.0]]",21.1911052905,36.4536317524,19
42278,-27.5,-21.5,"[[-21.0, -28.0], [-21.0, -27.0], [-22.0, -27.0], [-22.0, -28.0], [-21.0, -28.0]]",19.9848667145,36.0913004557,30
42292,-27.5,-7.5,"[[-7.0, -28.0], [-7.0, -27.0], [-8.0, -27.0], [-8.0, -28.0], [-7.0, -28.0]]",19.3415712629,36.127142225,7
42305,-27.5,5.5,"[[6.0, -28.0], [6.0, -27.0], [5.0, -27.0], [5.0, -28.0], [6.0, -28.0]]",17.3795712335,35.5896429334,28
42312,-27.5,12.5,"[[13.0, -28.0], [13.0, -27.0], [12.0, -27.0], [12.0, -28.0], [13.0, -28.0]]",16.2615526099,35.4150518116,38
42334,-27.5,34.5,"[[35.0, -28.0], [35.0, -27.0], [34.0, -27.0], [34.0, -28.0], [35.0, -28.0]]",22.9986667633,,3
42339,-27.5,39.5,"[[40.0, -28.0], [40.0, -27.0], [39.0, -27.0], [39.0, -28.0], [40.0, -28.0]]",22.3049998283,35.3520011902,4
42340,-27.5,40.5,"[[41.0, -28.0], [41.0, -27.0], [40.0, -27.0], [40.0, -28.0], [41.0, -28.0]]",23.0850000381,35.4487495422,4
42351,-27.5,51.5,"[[52.0, -28.0], [52.0, -27.0], [51.0, -27.0], [51.0, -28.0], [52.0, -28.0]]",22.8437690735,35.3891537006,13
42358,-27.5,58.5,"[[59.0, -28.0], [59.0, -27.0], [58.0, -27.0], [58.0, -28.0], [59.0, -28.0]]",23.5170001984,,3
42370,-27.5,70.5,"[[71.0, -28.0], [71.0, -27.0], [70.0, -27.0], [70.0, -28.0], [71.0, -28.0]]",20.9204248905,35.826279068,40
42373,-27.5,73.5,"[[74.0, -28.0], [74.0, -27.0], [73.0, -27.0], [73.0, -28.0], [74.0, -28.0]]",21.3273334503,35.740998586,3
42380,-27.5,80.5,"[[81.0, -28.0], [81.0, -27.0], [80.0, -27.0], [80.0, -28.0], [81.0, -28.0]]",19.9479999542,35.8840002763,19
42394,-27.5,94.5,"[[95.0, -28.0], [95.0, -27.0], [94.0, -27.0], [94.0, -28.0], [95.0, -28.0]]",19.3941001892,35.8854003906,12
42396,-27.5,96.5,"[[97.0, -28.0], [97.0, -27.0], [96.0, -27.0], [96.0, -28.0], [97.0, -28.0]]",19.7245006561,,4
42399,-27.5,99.5,"[[100.0, -28.0], [100.0, -27.0], [99.0, -27.0], [99.0, -28.0], [100.0, -28.0]]",18.7546428953,35.8823263986,14
42407,-27.5,107.5,"[[108.0, -28.0], [108.0, -27.0], [107.0, -27.0], [107.0, -28.0], [108.0, -28.0]]",20.3456430435,35.5399041857,14
42408,-27.5,108.5,"[[109.0, -28.0], [109.0, -27.0], [108.0, -27.0], [108.0, -28.0], [109.0, -28.0]]",20.2517367915,35.4553688451,19
42454,-27.5,154.5,"[[155.0, -28.0], [155.0, -27.0], [154.0, -27.0], [154.0, -28.0], [155.0, -28.0]]",23.0001581092,35.5739487096,19
42482,-28.5,-177.5,"[[-177.0, -29.0], [-177.0, -28.0], [-178.0, -28.0], [-178.0, -29.0], [-177.0, -29.0]]",19.7972307939,35.7947687002,13
42485,-28.5,-174.5,"[[-174.0, -29.0], [-174.0, -28.0], [-175.0, -28.0], [-175.0, -29.0], [-174.0, -29.0]]",20.867749691,35.763999939,4
42487,-28.5,-172.5,"[[-172.0, -29.0], [-172.0, -28.0], [-173.0, -28.0], [-173.0, -29.0], [-172.0, -29.0]]",21.1153333837,35.7851517417,33
42493,-28.5,-166.5,"[[-166.0, -29.0], [-166.0, -28.0], [-167.0, -28.0], [-167.0, -29.0], [-166.0, -29.0]]",21.8166000366,35.7049995422,20
42512,-28.5,-147.5,"[[-147.0, -29.0], [-147.0, -28.0], [-148.0, -28.0], [-148.0, -29.0], [-147.0, -29.0]]",20.950420982,35.7495396263,19
42522,-28.5,-137.5,"[[-137.0, -29.0], [-137.0, -28.0], [-138.0, -28.0], [-138.0, -29.0], [-137.0, -29.0]]",19.4900000646,35.6083092323,13
42534,-28.5,-125.5,"[[-125.0, -29.0], [-125.0, -28.0], [-126.0, -28.0], [-126.0, -29.0], [-125.0, -29.0]]",20.0809310387,35.5692415566,58
42536,-28.5,-123.5,"[[-123.0, -29.0], [-123.0, -28.0], [-124.0, -28.0], [-124.0, -29.0], [-123.0, -29.0]]",21.2167826113,35.7211308687,23
42540,-28.5,-119.5,"[[-119.0, -29.0], [-119.0, -28.0], [-120.0, -28.0], [-120.0, -29.0], [-119.0, -29.0]]",20.1202145304,35.4855003357,28
42555,-28.5,-104.5,"[[-104.0, -29.0], [-104.0, -28.0], [-105.0, -28.0], [-105.0, -29.0], [-104.0, -29.0]]",19.7449331919,35.4183336894,15
42578,-28.5,-81.5,"[[-81.0, -29.0], [-81.0, -28.0], [-82.0, -28.0], [-82.0, -29.0], [-81.0, -29.0]]",16.6722502708,34.7482500076,4
42580,-28.5,-79.5,"[[-79.0, -29.0], [-79.0, -28.0], [-80.0, -28.0], [-80.0, -29.0], [-79.0, -29.0]]",16.1946663857,34.6261666616,12
42584,-28.5,-75.5,"[[-75.0, -29.0], [-75.0, -28.0], [-76.0, -28.0], [-76.0, -29.0], [-75.0, -29.0]]",16.3542109038,34.6907904776,19
42621,-28.5,-38.5,"[[-38.0, -29.0], [-38.0, -28.0], [-39.0, -28.0], [-39.0, -29.0], [-38.0, -29.0]]",20.4946670532,36.0368703206,3
42627,-28.5,-32.5,"[[-32.0, -29.0], [-32.0, -28.0], [-33.0, -28.0], [-33.0, -29.0], [-32.0, -29.0]]",20.3665003777,36.0821876526,4
42630,-28.5,-29.5,"[[-29.0, -29.0], [-29.0, -28.0], [-30.0, -28.0], [-30.0, -29.0], [-29.0, -29.0]]",20.7099997203,36.3576660156,3
42646,-28.5,-13.5,"[[-13.0, -29.0], [-13.0, -28.0], [-14.0, -28.0], [-14.0, -29.0], [-13.0, -29.0]]",19.2796427863,36.2474997384,14
42651,-28.5,-8.5,"[[-8.0, -29.0], [-8.0, -28.0], [-9.0, -28.0], [-9.0, -29.0], [-8.0, -29.0]]",19.1778930937,36.0666788646,28
42665,-28.5,5.5,"[[6.0, -29.0], [6.0, -28.0], [5.0, -28.0], [5.0, -29.0], [6.0, -29.0]]",17.5815998077,35.5567993164,5
42666,-28.5,6.5,"[[7.0, -29.0], [7.0, -28.0], [6.0, -28.0], [6.0, -29.0], [7.0, -29.0]]",16.6024002075,35.5268005371,5
42697,-28.5,37.5,"[[38.0, -29.0], [38.0, -28.0], [37.0, -28.0], [37.0, -29.0], [38.0, -29.0]]",22.3527498245,35.4304943085,4
42705,-28.5,45.5,"[[46.0, -29.0], [46.0, -28.0], [45.0, -28.0], [45.0, -29.0], [46.0, -29.0]]",23.8600002289,35.47082901,5
42711,-28.5,51.5,"[[52.0, -29.0], [52.0, -28.0], [51.0, -28.0], [51.0, -29.0], [52.0, -29.0]]",22.6150000436,35.4908378238,21
42712,-28.5,52.5,"[[53.0, -29.0], [53.0, -28.0], [52.0, -28.0], [52.0, -29.0], [53.0, -29.0]]",22.287650013,35.4639499664,20
42713,-28.5,53.5,"[[54.0, -29.0], [54.0, -28.0], [53.0, -28.0], [53.0, -29.0], [54.0, -29.0]]",22.545074039,35.4489925526,27
42714,-28.5,54.5,"[[55.0, -29.0], [55.0, -28.0], [54.0, -28.0], [54.0, -29.0], [55.0, -29.0]]",22.136999766,35.4839998881,3
42721,-28.5,61.5,"[[62.0, -29.0], [62.0, -28.0], [61.0, -28.0], [61.0, -29.0], [62.0, -29.0]]",20.9208498955,,20
42732,-28.5,72.5,"[[73.0, -29.0], [73.0, -28.0], [72.0, -28.0], [72.0, -29.0], [73.0, -29.0]]",20.764428275,35.7809837886,14
42734,-28.5,74.5,"[[75.0, -29.0], [75.0, -28.0], [74.0, -28.0], [74.0, -29.0], [75.0, -29.0]]",20.8540000916,35.7393328349,3
42740,-28.5,80.5,"[[81.0, -29.0], [81.0, -28.0], [80.0, -28.0], [80.0, -29.0], [81.0, -29.0]]",20.0739737059,35.846284264,38
42753,-28.5,93.5,"[[94.0, -29.0], [94.0, -28.0], [93.0, -28.0], [93.0, -29.0], [94.0, -29.0]]",19.3934000651,35.8931991577,15
42754,-28.5,94.5,"[[95.0, -29.0], [95.0, -28.0], [94.0, -28.0], [94.0, -29.0], [95.0, -29.0]]",18.3077586602,35.9163440836,29
42758,-28.5,98.5,"[[99.0, -29.0], [99.0, -28.0], [98.0, -28.0], [98.0, -29.0], [99.0, -29.0]]",19.4236666361,,3
42759,-28.5,99.5,"[[100.0, -29.0], [100.0, -28.0], [99.0, -28.0], [99.0, -29.0], [100.0, -29.0]]",19.3496672312,,3
42762,-28.5,102.5,"[[103.0, -29.0], [103.0, -28.0], [102.0, -28.0], [102.0, -29.0], [103.0, -29.0]]",18.9666497231,35.7777204514,20
42768,-28.5,108.5,"[[109.0, -29.0], [109.0, -28.0], [108.0, -28.0], [108.0, -29.0], [109.0, -29.0]]",18.5043334255,35.8096639845,27
42822,-28.5,162.5,"[[163.0, -29.0], [163.0, -28.0], [162.0, -28.0], [162.0, -29.0], [163.0, -29.0]]",21.6103334427,35.8244482676,6
42836,-28.5,176.5,"[[177.0, -29.0], [177.0, -28.0], [176.0, -28.0], [176.0, -29.0], [177.0, -29.0]]",21.4613076724,35.7823008024,13
42837,-28.5,177.5,"[[178.0, -29.0], [178.0, -28.0], [177.0, -28.0], [177.0, -29.0], [178.0, -29.0]]",21.0567141942,35.8457145691,7
42843,-29.5,-176.5,"[[-176.0, -30.0], [-176.0, -29.0], [-177.0, -29.0], [-177.0, -30.0], [-176.0, -30.0]]",19.0946923769,35.7569230887,13
42854,-29.5,-165.5,"[[-165.0, -30.0], [-165.0, -29.0], [-166.0, -29.0], [-166.0, -30.0], [-165.0, -30.0]]",20.9024500847,35.7720996857,20
42858,-29.5,-161.5,"[[-161.0, -30.0], [-161.0, -29.0], [-162.0, -29.0], [-162.0, -30.0], [-161.0, -30.0]]",20.8090501785,35.751250267,20
42867,-29.5,-152.5,"[[-152.0, -30.0], [-152.0, -29.0], [-153.0, -29.0], [-153.0, -30.0], [-152.0, -30.0]]",20.3055995941,35.601599884,5
42884,-29.5,-135.5,"[[-135.0, -30.0], [-135.0, -29.0], [-136.0, -29.0], [-136.0, -30.0], [-135.0, -30.0]]",19.2344999313,35.5307502747,4
42885,-29.5,-134.5,"[[-134.0, -30.0], [-134.0, -29.0], [-135.0, -29.0], [-135.0, -30.0], [-134.0, -30.0]]",19.7929997444,35.6072492599,4
42887,-29.5,-132.5,"[[-132.0, -30.0], [-132.0, -29.0], [-133.0, -29.0], [-133.0, -30.0], [-132.0, -30.0]]",19.5987501144,35.6030006409,4
42923,-29.5,-96.5,"[[-96.0, -30.0], [-96.0, -29.0], [-97.0, -29.0], [-97.0, -30.0], [-96.0, -30.0]]",18.4010000229,35.2567501068,4
42933,-29.5,-86.5,"[[-86.0, -30.0], [-86.0, -29.0], [-87.0, -29.0], [-87.0, -30.0], [-86.0, -30.0]]",16.2515001297,34.7159996033,4
42941,-29.5,-78.5,"[[-78.0, -30.0], [-78.0, -29.0], [-79.0, -29.0], [-79.0, -30.0], [-78.0, -30.0]]",16.4090910825,34.6383635781,11
42973,-29.5,-46.5,"[[-46.0, -30.0], [-46.0, -29.0], [-47.0, -29.0], [-47.0, -30.0], [-46.0, -30.0]]",22.0859998067,37.0219993591,3
42979,-29.5,-40.5,"[[-40.0, -30.0], [-40.0, -29.0], [-41.0, -29.0], [-41.0, -30.0], [-40.0, -30.0]]",20.3273334503,36.125667572,3
42982,-29.5,-37.5,"[[-37.0, -30.0], [-37.0, -29.0], [-38.0, -29.0], [-38.0, -30.0], [-37.0, -30.0]]",19.9846668243,35.9851455688,3
42987,-29.5,-32.5,"[[-32.0, -30.0], [-32.0, -29.0], [-33.0, -29.0], [-33.0, -30.0], [-32.0, -30.0]]",19.7581996918,36.0368003845,5
42990,-29.5,-29.5,"[[-29.0, -30.0], [-29.0, -29.0], [-30.0, -29.0], [-30.0, -30.0], [-29.0, -30.0]]",19.6405005455,36.1512498856,4
42997,-29.5,-22.5,"[[-22.0, -30.0], [-22.0, -29.0], [-23.0, -29.0], [-23.0, -30.0], [-22.0, -30.0]]",19.5247137887,36.0337132045,7
43002,-29.5,-17.5,"[[-17.0, -30.0], [-17.0, -29.0], [-18.0, -29.0], [-18.0, -30.0], [-17.0, -30.0]]",18.7655713218,35.9182853699,7
43025,-29.5,5.5,"[[6.0, -30.0], [6.0, -29.0], [5.0, -29.0], [5.0, -30.0], [6.0, -30.0]]",17.2265712193,35.5955717904,7
43026,-29.5,6.5,"[[7.0, -30.0], [7.0, -29.0], [6.0, -29.0], [6.0, -30.0], [7.0, -30.0]]",16.999200058,35.5935997009,5
43033,-29.5,13.5,"[[14.0, -30.0], [14.0, -29.0], [13.0, -29.0], [13.0, -30.0], [14.0, -30.0]]",16.5239167213,35.5530831019,12
43057,-29.5,37.5,"[[38.0, -30.0], [38.0, -29.0], [37.0, -29.0], [37.0, -30.0], [38.0, -30.0]]",21.3087496758,35.4454841614,4
43060,-29.5,40.5,"[[41.0, -30.0], [41.0, -29.0], [40.0, -29.0], [40.0, -30.0], [41.0, -30.0]]",22.4203329086,35.4776674906,6
43078,-29.5,58.5,"[[59.0, -30.0], [59.0, -29.0], [58.0, -29.0], [58.0, -30.0], [59.0, -30.0]]",20.349000295,35.5203323364,3
43079,-29.5,59.5,"[[60.0, -30.0], [60.0, -29.0], [59.0, -29.0], [59.0, -30.0], [60.0, -30.0]]",20.7736670176,35.5469996134,3
43082,-29.5,62.5,"[[63.0, -30.0], [63.0, -29.0], [62.0, -29.0], [62.0, -30.0], [63.0, -30.0]]",19.7140000661,,3
43085,-29.5,65.5,"[[66.0, -30.0], [66.0, -29.0], [65.0, -29.0], [65.0, -30.0], [66.0, -30.0]]",20.4639997482,,6
43086,-29.5,66.5,"[[67.0, -30.0], [67.0, -29.0], [66.0, -29.0], [66.0, -30.0], [67.0, -30.0]]",20.6568998337,35.7344913483,10
43119,-29.5,99.5,"[[100.0, -30.0], [100.0, -29.0], [99.0, -29.0], [99.0, -30.0], [100.0, -30.0]]",17.9406671524,35.9451154073,6
43129,-29.5,109.5,"[[110.0, -30.0], [110.0, -29.0], [109.0, -29.0], [109.0, -30.0], [110.0, -30.0]]",18.410789289,35.7438527157,19
43174,-29.5,154.5,"[[155.0, -30.0], [155.0, -29.0], [154.0, -29.0], [154.0, -30.0], [155.0, -30.0]]",23.484789497,35.5532094052,19
43193,-29.5,173.5,"[[174.0, -30.0], [174.0, -29.0], [173.0, -29.0], [173.0, -30.0], [174.0, -30.0]]",19.3032499722,35.8223927362,28
43213,-30.5,-166.5,"[[-166.0, -31.0], [-166.0, -30.0], [-167.0, -30.0], [-167.0, -31.0], [-166.0, -31.0]]",19.0860499382,35.7130012512,20
43214,-30.5,-165.5,"[[-165.0, -31.0], [-165.0, -30.0], [-166.0, -30.0], [-166.0, -31.0], [-165.0, -31.0]]",20.0510877308,35.6934034113,57
43218,-30.5,-161.5,"[[-161.0, -31.0], [-161.0, -30.0], [-162.0, -30.0], [-162.0, -31.0], [-161.0, -31.0]]",21.4316248894,35.6992497444,8
43264,-30.5,-115.5,"[[-115.0, -31.0], [-115.0, -30.0], [-116.0, -30.0], [-116.0, -31.0], [-115.0, -31.0]]",19.3928001404,35.2329292297,5
43270,-30.5,-109.5,"[[-109.0, -31.0], [-109.0, -30.0], [-110.0, -30.0], [-110.0, -31.0], [-109.0, -31.0]]",19.3863998413,35.2579994202,5
43332,-30.5,-47.5,"[[-47.0, -31.0], [-47.0, -30.0], [-48.0, -30.0], [-48.0, -31.0], [-47.0, -31.0]]",21.8206659953,36.939666748,3
43335,-30.5,-44.5,"[[-44.0, -31.0], [-44.0, -30.0], [-45.0, -30.0], [-45.0, -31.0], [-44.0, -31.0]]",20.6585003535,36.4096666972,6
43347,-30.5,-32.5,"[[-32.0, -31.0], [-32.0, -30.0], [-33.0, -30.0], [-33.0, -31.0], [-32.0, -31.0]]",19.1037142617,35.975428445,7
43354,-30.5,-25.5,"[[-25.0, -31.0], [-25.0, -30.0], [-26.0, -30.0], [-26.0, -31.0], [-25.0, -31.0]]",18.6080769759,35.9096157367,13
43388,-30.5,8.5,"[[9.0, -31.0], [9.0, -30.0], [8.0, -30.0], [8.0, -31.0], [9.0, -31.0]]",16.8661787169,35.6051423209,28
43390,-30.5,10.5,"[[11.0, -31.0], [11.0, -30.0], [10.0, -30.0], [10.0, -31.0], [11.0, -31.0]]",16.5088214874,35.5844993591,28
43413,-30.5,33.5,"[[34.0, -31.0], [34.0, -30.0], [33.0, -30.0], [33.0, -31.0], [34.0, -31.0]]",20.4187995911,35.4805580139,5
43456,-30.5,76.5,"[[77.0, -31.0], [77.0, -30.0], [76.0, -30.0], [76.0, -31.0], [77.0, -31.0]]",19.556000042,35.9206197739,40
43472,-30.5,92.5,"[[93.0, -31.0], [93.0, -30.0], [92.0, -30.0], [92.0, -31.0], [93.0, -31.0]]",17.3789999109,35.8511685823,19
43478,-30.5,98.5,"[[99.0, -31.0], [99.0, -30.0], [98.0, -30.0], [98.0, -31.0], [99.0, -31.0]]",17.8561537816,35.9092492324,13
43488,-30.5,108.5,"[[109.0, -31.0], [109.0, -30.0], [108.0, -30.0], [108.0, -31.0], [109.0, -31.0]]",17.7386154762,35.7867681063,13
43489,-30.5,109.5,"[[110.0, -31.0], [110.0, -30.0], [109.0, -30.0], [109.0, -31.0], [110.0, -31.0]]",17.1893502235,35.8595603943,20
43534,-30.5,154.5,"[[155.0, -31.0], [155.0, -30.0], [154.0, -30.0], [154.0, -31.0], [155.0, -31.0]]",22.7585713523,35.5771192823,14
43538,-30.5,158.5,"[[159.0, -31.0], [159.0, -30.0], [158.0, -30.0], [158.0, -31.0], [159.0, -31.0]]",20.3236662547,35.7786661784,3
43542,-30.5,162.5,"[[163.0, -31.0], [163.0, -30.0], [162.0, -30.0], [162.0, -31.0], [163.0, -31.0]]",19.5135500908,35.8720516205,20
43549,-30.5,169.5,"[[170.0, -31.0], [170.0, -30.0], [169.0, -30.0], [169.0, -31.0], [170.0, -31.0]]",19.1557750702,,40
43562,-31.5,-177.5,"[[-177.0, -32.0], [-177.0, -31.0], [-178.0, -31.0], [-178.0, -32.0], [-177.0, -32.0]]",18.5613682396,35.7444002252,19
43564,-31.5,-175.5,"[[-175.0, -32.0], [-175.0, -31.0], [-176.0, -31.0], [-176.0, -32.0], [-175.0, -32.0]]",19.4210001945,35.7365200043,20
43565,-31.5,-174.5,"[[-174.0, -32.0], [-174.0, -31.0], [-175.0, -31.0], [-175.0, -32.0], [-174.0, -32.0]]",17.7007895018,35.6272952431,19
43572,-31.5,-167.5,"[[-167.0, -32.0], [-167.0, -31.0], [-168.0, -31.0], [-168.0, -32.0], [-167.0, -32.0]]",18.8757996559,35.6843490601,20
43573,-31.5,-166.5,"[[-166.0, -32.0], [-166.0, -31.0], [-167.0, -31.0], [-167.0, -32.0], [-166.0, -32.0]]",18.0441535069,35.5356181218,13
43577,-31.5,-162.5,"[[-162.0, -32.0], [-162.0, -31.0], [-163.0, -31.0], [-163.0, -32.0], [-162.0, -32.0]]",19.4715501785,35.5913797379,20
43579,-31.5,-160.5,"[[-160.0, -32.0], [-160.0, -31.0], [-161.0, -31.0], [-161.0, -32.0], [-160.0, -32.0]]",19.0952250004,35.65102005,40
43586,-31.5,-153.5,"[[-153.0, -32.0], [-153.0, -31.0], [-154.0, -31.0], [-154.0, -32.0], [-153.0, -32.0]]",18.4755587297,35.5576171875,34
43601,-31.5,-138.5,"[[-138.0, -32.0], [-138.0, -31.0], [-139.0, -31.0], [-139.0, -32.0], [-138.0, -32.0]]",18.1112381163,35.5265522911,21
43609,-31.5,-130.5,"[[-130.0, -32.0], [-130.0, -31.0], [-131.0, -31.0], [-131.0, -32.0], [-130.0, -32.0]]",17.8387407373,35.3403340092,27
43612,-31.5,-127.5,"[[-127.0, -32.0], [-127.0, -31.0], [-128.0, -31.0], [-128.0, -32.0], [-127.0, -32.0]]",17.8095853387,35.1279509009,41
43616,-31.5,-123.5,"[[-123.0, -32.0], [-123.0, -31.0], [-124.0, -31.0], [-124.0, -32.0], [-123.0, -32.0]]",17.9845000267,35.2103107452,20
43623,-31.5,-116.5,"[[-116.0, -32.0], [-116.0, -31.0], [-117.0, -31.0], [-117.0, -32.0], [-116.0, -32.0]]",18.3188457489,35.1491529025,13
43631,-31.5,-108.5,"[[-108.0, -32.0], [-108.0, -31.0], [-109.0, -31.0], [-109.0, -32.0], [-108.0, -32.0]]",17.9817836865,34.8640322299,37
43636,-31.5,-103.5,"[[-103.0, -32.0], [-103.0, -31.0], [-104.0, -31.0], [-104.0, -32.0], [-103.0, -32.0]]",17.8422682692,34.74962923,41
43639,-31.5,-100.5,"[[-100.0, -32.0], [-100.0, -31.0], [-101.0, -31.0], [-101.0, -32.0], [-100.0, -32.0]]",17.9076427732,34.825428554,14
43664,-31.5,-75.5,"[[-75.0, -32.0], [-75.0, -31.0], [-76.0, -31.0], [-76.0, -32.0], [-75.0, -32.0]]",15.7041664124,34.5378335317,6
43694,-31.5,-45.5,"[[-45.0, -32.0], [-45.0, -31.0], [-46.0, -31.0], [-46.0, -32.0], [-45.0, -32.0]]",21.4453328451,36.7993329366,3
43696,-31.5,-43.5,"[[-43.0, -32.0], [-43.0, -31.0], [-44.0, -31.0], [-44.0, -32.0], [-43.0, -32.0]]",20.7277002335,36.6857002258,20
43698,-31.5,-41.5,"[[-41.0, -32.0], [-41.0, -31.0], [-42.0, -31.0], [-42.0, -32.0], [-41.0, -32.0]]",19.7255001068,36.0878327688,6
43701,-31.5,-38.5,"[[-38.0, -32.0], [-38.0, -31.0], [-39.0, -31.0], [-39.0, -32.0], [-38.0, -32.0]]",19.8196579281,36.3400519522,38
43702,-31.5,-37.5,"[[-37.0, -32.0], [-37.0, -31.0], [-38.0, -31.0], [-38.0, -32.0], [-37.0, -32.0]]",19.5872999191,36.0986492157,20
43710,-31.5,-29.5,"[[-29.0, -32.0], [-29.0, -31.0], [-30.0, -31.0], [-30.0, -32.0], [-29.0, -32.0]]",19.0808746815,35.9686245918,8
43715,-31.5,-24.5,"[[-24.0, -32.0], [-24.0, -31.0], [-25.0, -31.0], [-25.0, -32.0], [-24.0, -32.0]]",18.0548000336,35.8835990906,5
43722,-31.5,-17.5,"[[-17.0, -32.0], [-17.0, -31.0], [-18.0, -31.0], [-18.0, -32.0], [-17.0, -32.0]]",17.4683998108,35.7615997314,5
43724,-31.5,-15.5,"[[-15.0, -32.0], [-15.0, -31.0], [-16.0, -31.0], [-16.0, -32.0], [-15.0, -32.0]]",17.6154003143,35.8001998901,5
43725,-31.5,-14.5,"[[-14.0, -32.0], [-14.0, -31.0], [-15.0, -31.0], [-15.0, -32.0], [-14.0, -32.0]]",17.6903330485,35.7870000203,3
43727,-31.5,-12.5,"[[-12.0, -32.0], [-12.0, -31.0], [-13.0, -31.0], [-13.0, -32.0], [-12.0, -32.0]]",18.0224207828,35.9449996948,19
43730,-31.5,-9.5,"[[-9.0, -32.0], [-9.0, -31.0], [-10.0, -31.0], [-10.0, -32.0], [-9.0, -32.0]]",18.8900003433,36.1384992599,4
43732,-31.5,-7.5,"[[-7.0, -32.0], [-7.0, -31.0], [-8.0, -31.0], [-8.0, -32.0], [-7.0, -32.0]]",17.8636496544,35.9581001282,20
43741,-31.5,1.5,"[[2.0, -32.0], [2.0, -31.0], [1.0, -31.0], [1.0, -32.0], [2.0, -32.0]]",16.7674288068,35.6058578491,7
43745,-31.5,5.5,"[[6.0, -32.0], [6.0, -31.0], [5.0, -31.0], [5.0, -32.0], [6.0, -32.0]]",16.6141430991,35.6075714656,14
43749,-31.5,9.5,"[[10.0, -32.0], [10.0, -31.0], [9.0, -31.0], [9.0, -32.0], [10.0, -32.0]]",16.4113330841,35.5957260132,3
43750,-31.5,10.5,"[[11.0, -32.0], [11.0, -31.0], [10.0, -31.0], [10.0, -32.0], [11.0, -32.0]]",16.6477996826,35.5698005676,5
43751,-31.5,11.5,"[[12.0, -32.0], [12.0, -31.0], [11.0, -31.0], [11.0, -32.0], [12.0, -32.0]]",16.1148275836,35.5258631213,29
43752,-31.5,12.5,"[[13.0, -32.0], [13.0, -31.0], [12.0, -31.0], [12.0, -32.0], [13.0, -32.0]]",16.3739258801,35.4960369534,27
43753,-31.5,13.5,"[[14.0, -32.0], [14.0, -31.0], [13.0, -31.0], [13.0, -32.0], [14.0, -32.0]]",17.0812500318,35.5277503332,12
