timeIdx,timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax,depthIdx
39,39,2007-08-21,10,0,52,36.68409758347731,0.0967356455591562,2007-07-20,21.86261525520911,0.5600761726357099,0,10,0
40,40,2007-09-23,10,0,47,36.753842698766825,0.12285005409027795,2007-08-22,22.239808671017908,0.7206804700216624,0,10,0
41,41,2007-10-26,10,0,55,36.80153184370561,0.07985362463625792,2007-09-24,22.112963659113106,0.5682128733267918,0,10,0
42,42,2007-11-28,10,0,52,36.761040980999276,0.10765559136679924,2007-10-27,20.804499956277706,0.6894949640101161,0,10,0
43,43,2007-12-31,10,0,46,36.68568312603495,0.0990166007172444,2007-11-29,19.25043487548828,0.6334020861749705,0,10,0
44,44,2008-02-03,10,0,53,36.61995574663271,0.06829572795233743,2008-01-01,18.28428304420327,0.5546760162728299,0,10,0
45,45,2008-03-08,10,0,49,36.5839465394312,0.06756253854154261,2008-02-04,17.890836715698242,0.5472665848333824,0,10,0
46,46,2008-04-11,10,0,37,36.54347352723818,0.09067538626582068,2008-03-09,17.60264852884653,0.4419043900475697,0,10,0
47,47,2008-05-14,10,0,37,36.54309164511191,0.09369664640107032,2008-04-12,18.13537839941076,0.5608277366115415,0,10,0
48,48,2008-06-16,10,0,34,36.59972953796387,0.15850224503577312,2008-05-15,19.666970589581663,0.7765999984489813,0,10,0
49,49,2008-07-19,10,0,28,36.72887761252267,0.16502070317424036,2008-06-17,21.618678706032888,0.6949255554828007,0,10,0
50,50,2008-08-21,10,0,34,36.8229336458094,0.3083256883530522,2008-07-20,22.850882305818445,0.7949961519403219,0,10,0
51,51,2008-09-23,10,0,34,36.83108509288115,0.10309677887175052,2008-08-22,23.256000070010916,0.5272158189250596,0,10,0
52,52,2008-10-26,10,0,26,36.81259991572453,0.11520828492211647,2008-09-24,22.45750009096586,0.42434032488860185,0,10,0
53,53,2008-11-28,10,0,21,36.80101921444847,0.10136799236103508,2008-10-27,20.46295229593913,0.7052516279288341,0,10,0
54,54,2008-12-31,10,0,24,36.66982507705689,0.09472182996275716,2008-11-29,18.319791714350387,0.7396974712101715,0,10,0
55,55,2009-02-03,10,0,32,36.622443556785576,0.10727292000791334,2009-01-01,17.836468726396557,0.7800922662874179,0,10,0
56,56,2009-03-09,10,0,35,36.518614305768686,0.10248767985996388,2009-02-04,16.920628629411972,0.6324497634527917,0,10,0
57,57,2009-04-11,10,0,33,36.5008298700506,0.11118798041277894,2009-03-10,17.08030301874334,0.6966126052507446,0,10,0
58,58,2009-05-14,10,0,32,36.57941353321075,0.1112509789159872,2009-04-12,17.779906272888184,0.6421306892529102,0,10,0
59,59,2009-06-16,10,0,29,36.635348592485705,0.11003764984290118,2009-05-15,19.200482795978417,1.0271172863697269,0,10,0
60,60,2009-07-19,10,0,30,36.59557164510091,0.203804405011677,2009-06-17,21.88916683197021,1.1651996390420014,0,10,0
61,61,2009-08-21,10,0,34,36.5726687487434,0.257082587164387,2009-07-20,22.724000089308795,0.7170383843181446,0,10,0
62,62,2009-09-23,10,0,30,36.772701772054035,0.15299764278309555,2009-08-22,22.904533322652178,0.4663838200184432,0,10,0
63,63,2009-10-26,10,0,26,36.78774921710674,0.1627419194741677,2009-09-24,22.662461574261002,0.5693850987124186,0,10,0
64,64,2009-11-28,10,0,39,36.6769774999374,0.2132936285978007,2009-10-27,21.477135013889622,0.9718117484407272,0,10,0
65,65,2009-12-31,10,0,34,36.548116347369024,0.18144788519579147,2009-11-29,19.416558546178482,1.0155504568869267,0,10,0
66,66,2010-02-03,10,0,36,36.48979621463352,0.17886684786687934,2010-01-01,17.9405833085378,1.056005991846062,0,10,0
67,67,2010-03-09,10,0,29,36.50243548689217,0.12371561280430235,2010-02-04,17.602379239838694,0.6655207391434556,0,10,0
68,68,2010-04-11,10,0,32,36.41001880168915,0.17121304461282788,2010-03-10,17.053531259298325,0.9340179466527432,0,10,0
69,69,2010-05-14,10,0,36,36.44435370309012,0.1860663469074356,2010-04-12,17.93524996439616,0.8034694268588282,0,10,0
70,70,2010-06-16,10,0,42,36.54654802594866,0.1471205846591777,2010-05-15,19.138214292980376,0.7925225454718232,0,10,0
71,71,2010-07-19,10,0,32,36.555748581886284,0.13916920824525952,2010-06-17,20.352374970912933,1.0098984457497122,0,10,0
72,72,2010-08-21,10,0,38,36.568521198473476,0.10623245823722807,2010-07-20,21.491578955399362,0.6531873994115018,0,10,0
73,73,2010-09-23,10,0,33,36.57369255297112,0.15028944505965425,2010-08-22,22.982696995590672,0.7180242346478344,0,10,0
74,74,2010-10-26,10,0,31,36.60699413668725,0.1726904636491221,2010-09-24,22.213612894858084,0.7127047403488657,0,10,0
75,75,2010-11-28,10,0,27,36.613143073187935,0.147027404257314,2010-10-27,20.655222221657077,1.038886061650279,0,10,0
76,76,2010-12-31,10,0,23,36.55336943916653,0.10854123636891903,2010-11-29,18.769434555717137,0.9012538587214136,0,10,0
77,77,2011-02-03,10,0,23,36.44378413324771,0.16092901144806745,2011-01-01,17.563260700391687,0.9451109412276943,0,10,0
78,78,2011-03-09,10,0,22,36.40790349786932,0.13197101169550066,2011-02-04,16.79149983145974,0.7628696363701193,0,10,0
79,79,2011-04-11,10,0,23,36.40384723829187,0.1252807024385018,2011-03-10,16.787956652433977,0.8729819941159005,0,10,0
80,80,2011-05-14,10,0,19,36.38916617945621,0.12701273130000226,2011-04-12,17.55721042030736,0.7937208667294744,0,10,0
81,81,2011-06-16,10,0,24,36.507195790608726,0.16180461460477485,2011-05-15,19.023500045140587,1.2165215411454928,0,10,0
82,82,2011-07-19,10,0,34,36.52068567276001,0.1438110054358703,2011-06-17,20.475147079018985,0.8771702213377928,0,10,0
83,83,2011-08-21,10,0,29,36.5907896633806,0.11203699346220253,2011-07-20,21.206344801804114,0.6603887688132608,0,10,0
84,84,2011-09-23,10,0,22,36.68814190951261,0.053208409564592364,2011-08-22,22.66399999098344,0.21955218514545224,0,10,0
85,85,2011-10-26,10,0,28,36.698504720415386,0.09512445827082018,2011-09-24,22.488356998988557,0.3301778415425019,0,10,0
86,86,2011-11-28,10,0,27,36.56118407072845,0.1039312561112239,2011-10-27,20.32985185693812,0.889350546929677,0,10,0
87,87,2011-12-31,10,0,29,36.59769492313779,0.14634133172670802,2011-11-29,18.712103416179787,0.8096880216689925,0,10,0
88,88,2012-02-03,10,0,18,36.52812173631457,0.16460023925049505,2012-01-01,17.544610871209038,0.8863731905078854,0,10,0
89,89,2012-03-08,10,0,15,36.46202494303385,0.044527842857020564,2012-02-04,16.45640017191569,0.2708140295161699,0,10,0
90,90,2012-04-11,10,0,18,36.48748609754775,0.07107947896214556,2012-03-09,16.878111203511555,0.4942713379928012,0,10,0
91,91,2012-05-14,10,0,10,36.50071029663086,0.09556248488728793,2012-04-12,17.74569969177246,0.6512779949221873,0,10,0
92,92,2012-06-16,10,0,33,36.43349040638317,0.1548124761620695,2012-05-15,19.040939331054688,1.2505238804423222,0,10,0
93,93,2012-07-19,10,0,31,36.51629564839025,0.14422055203544304,2012-06-17,21.092064519082342,0.6340807774553474,0,10,0
94,94,2012-08-21,10,0,41,36.58768844604492,0.10238343655375427,2012-07-20,22.30639025060142,0.6931502733687311,0,10,0
95,95,2012-09-23,10,0,40,36.62655620574951,0.146264631265548,2012-08-22,23.355974864959716,0.5764771090417998,0,10,0
96,96,2012-10-26,10,0,73,36.5962741639879,0.20771207727784088,2012-09-24,22.622493273591342,0.9879341271330032,0,10,0
97,97,2012-11-28,10,0,65,36.56175220196064,0.12961335412235456,2012-10-27,20.752953896155727,1.1378762188347704,0,10,0
98,98,2012-12-31,10,0,68,36.4942107481115,0.12003199398944528,2012-11-29,18.16399989408605,0.8525555978025232,0,10,0
99,99,2013-02-03,10,0,60,36.51512629191081,0.11151006962030444,2013-01-01,17.67278334299723,0.662674206334266,0,10,0
100,100,2013-03-09,10,0,82,36.42397401391006,0.09550921887131554,2013-02-04,16.591987888987468,0.6653671554599269,0,10,0
101,101,2013-04-11,10,0,77,36.36418612591632,0.10950671745926516,2013-03-10,16.469688229746634,0.8064308497038634,0,10,0
102,102,2013-05-14,10,0,101,36.33847355606533,0.13535865324223542,2013-04-12,17.459762337184188,0.8697153559693949,0,10,0
103,103,2013-06-16,10,0,97,36.449481610170345,0.13530150105424232,2013-05-15,18.128845391814238,0.8253536457123243,0,10,0
104,104,2013-07-19,10,0,99,36.45009863497031,0.14748297753631764,2013-06-17,19.74262628651629,0.9769933994437728,0,10,0
105,105,2013-08-21,10,0,112,36.580462722090985,0.14432924493253627,2013-07-20,21.920446412903924,0.7962428284598397,0,10,0
106,106,2013-09-23,10,0,98,36.71319953762755,0.12504156783223394,2013-08-22,22.244928593538248,0.4340620493349399,0,10,0
107,107,2013-10-26,10,0,91,36.69759104802058,0.14181502429764775,2013-09-24,22.298175769847827,0.4752891887018575,0,10,0
108,108,2013-11-28,10,0,112,36.61937798772539,0.10478409023008343,2013-10-27,20.824401821408948,0.8097247824702681,0,10,0
109,109,2013-12-31,10,0,138,36.58035637675852,0.13085055242113336,2013-11-29,18.86745651908543,0.9140919389081528,0,10,0
110,110,2014-02-03,10,0,128,36.53468370437622,0.14766228405636586,2014-01-01,17.764812462031838,0.9487477353989208,0,10,0
111,111,2014-03-09,10,0,148,36.54050692084695,0.3979600931048942,2014-02-04,16.663297298792248,1.1313861057603554,0,10,0
112,112,2014-04-11,10,0,125,36.45399987792969,0.12041356277343855,2014-03-10,16.892023918151857,0.6924419296903382,0,10,0
113,113,2014-05-14,10,0,135,36.45437167132342,0.10042429931309392,2014-04-12,17.995940611097552,0.5524577314714489,0,10,0
114,114,2014-06-16,10,0,119,36.48491316082097,0.14132376391677726,2014-05-15,18.980161004147288,0.6640871573039066,0,10,0
115,115,2014-07-19,10,0,131,36.532956363590614,0.15446970906103574,2014-06-17,20.85347328477233,0.6331153622179962,0,10,0
116,116,2014-08-21,10,0,178,36.58443961709233,0.1373817364538316,2014-07-20,22.521252932173482,0.8051203582024898,0,10,0
117,117,2014-09-23,10,0,190,36.56562318751421,0.15886862001518515,2014-08-22,23.71579996410169,0.6985229471866031,0,10,0
118,118,2014-10-26,10,0,207,36.59191524118617,0.185719394540042,2014-09-24,22.87918839016974,0.5413992590385275,0,10,0
119,119,2014-11-28,10,0,197,36.57027847754774,0.1636556406645192,2014-10-27,21.470847686535205,1.0433361937886274,0,10,0
120,120,2014-12-31,10,0,220,36.445036593350494,0.1477981639200068,2014-11-29,18.354909073222768,0.8411438407378533,0,10,0
121,121,2015-02-03,10,0,155,36.473907495314066,0.1045409489792732,2015-01-01,17.187354789241667,0.5754301919363554,0,10,0
122,122,2015-03-09,10,0,154,36.37541441483931,0.09659569512595884,2015-02-04,16.154350745213495,0.4936962023095306,0,10,0
123,123,2015-04-11,10,0,121,36.35197904554464,0.1383108318072789,2015-03-10,16.099338752179108,0.7903981347173012,0,10,0
124,124,2015-05-14,10,0,112,36.398230825151714,0.13437269304826174,2015-04-12,17.824169601712907,0.8170120682289481,0,10,0
125,125,2015-06-16,10,0,84,36.409584908258346,0.1618366832720663,2015-05-15,18.763749962761292,0.9554187426805906,0,10,0
126,126,2015-07-19,10,0,107,36.44516882495345,0.15796860433964574,2015-06-17,21.0399159404719,1.0115979657179939,0,10,0
127,127,2015-08-21,10,0,143,36.53223072398793,0.22971099037104314,2015-07-20,22.96885307685479,1.2371270143717816,0,10,0
128,128,2015-09-23,10,0,127,36.59741742592159,0.1903473480287998,2015-08-22,23.21370866730457,0.8234523312665132,0,10,0
129,129,2015-10-26,10,0,136,36.63140431572409,0.14097128978860812,2015-09-24,22.730000075171976,0.8606642514641515,0,10,0
130,130,2015-11-28,10,0,129,36.5116124411886,0.1250330098392175,2015-10-27,20.643062029698093,0.9033941552552534,0,10,0
131,131,2015-12-31,10,0,121,36.49952890065091,0.12029658717520934,2015-11-29,19.170991771477315,0.6664332407335706,0,10,0
132,132,2016-02-03,10,0,126,36.424912831139935,0.1038546237271769,2016-01-01,17.999484062194824,0.6627755433865581,0,10,0
133,133,2016-03-08,10,0,134,36.44664938058426,0.11651671365521835,2016-02-04,17.383604490934914,0.7941986770794596,0,10,0
134,134,2016-04-11,10,0,110,36.420545231212266,0.12912290557963774,2016-03-09,16.807318158583207,0.7720329497850243,0,10,0
135,135,2016-05-14,10,0,107,36.44372886586413,0.10382957678280576,2016-04-12,17.748710240159078,0.6675931856819192,0,10,0
136,136,2016-06-16,10,0,124,36.45778219161495,0.1328062042542114,2016-05-15,19.20940326875256,1.0627087361442014,0,10,0
137,137,2016-07-19,10,0,104,36.541201591491706,0.15007702597606887,2016-06-17,20.81335575763996,0.4402695580144478,0,10,0
138,138,2016-08-21,10,0,127,36.579291095883825,0.12966741123175587,2016-07-20,22.304622034388267,0.6512531812449975,0,10,0
139,139,2016-09-23,10,0,120,36.63505875269572,0.10638048848220312,2016-08-22,23.347375059127806,0.3605722009996145,0,10,0
140,140,2016-10-26,10,0,108,36.60347189726653,0.1347145548298357,2016-09-24,22.03418523293955,0.9353116707386768,0,10,0
141,141,2016-11-28,10,0,94,36.575319127833595,0.14696631715694253,2016-10-27,21.081351057012032,0.8286749935776697,0,10,0
142,142,2016-12-31,10,0,76,36.52598702280145,0.08637611399389215,2016-11-29,19.279921105033477,0.5219555217827129,0,10,0
143,143,2017-02-03,10,0,71,36.46897168226646,0.08234892370908184,2017-01-01,17.760056401642274,0.610056525785551,0,10,0
144,144,2017-03-09,10,0,75,36.42742640177409,0.08600189206332097,2017-02-04,17.018653373718262,0.5347654742726293,0,10,0
145,145,2017-04-11,10,0,75,36.35338668823242,0.16614526766284604,2017-03-10,16.902159805297853,0.5479248208632201,0,10,0
146,146,2017-05-14,10,0,65,36.4192615215595,0.10577524758492957,2017-04-12,18.594122989361104,0.8030544775855747,0,10,0
147,147,2017-06-16,10,0,77,36.507052087164546,0.15444318525832865,2017-05-15,19.932753352375773,0.7506603753526194,0,10,0
148,148,2017-07-19,10,0,58,36.567396361252364,0.12722801395959404,2017-06-17,21.681896505684687,0.6935024862657049,0,10,0
149,149,2017-08-21,10,0,60,36.59549980163574,0.1810942620973013,2017-07-20,22.434649976094565,0.5526448912600704,0,10,0
150,150,2017-09-23,10,0,77,36.63812984119762,0.1666001804162807,2017-08-22,22.863467575667737,0.5753662518614546,0,10,0
151,151,2017-10-26,10,0,76,36.66326301976254,0.16463230835097908,2017-09-24,22.502947230088086,0.4911296116578506,0,10,0
152,152,2017-11-28,10,0,87,36.65064366658529,0.19343718107285734,2017-10-27,21.33670114100665,0.992809741108522,0,10,0
153,153,2017-12-31,10,0,84,36.636797768729075,0.13269028648666606,2017-11-29,19.684404691060386,0.7162840270136525,0,10,0
154,154,2018-02-03,10,0,68,36.60229396820069,0.13343548746688805,2018-01-01,18.43920581481036,0.7539609107963983,0,10,0
155,155,2018-03-09,10,0,79,36.43373465236229,0.111500695966469,2018-02-04,16.781455679784848,0.6122660720535916,0,10,0
156,156,2018-04-11,10,0,83,36.42751804030085,0.1509997622180523,2018-03-10,17.04413254289742,0.841374024025295,0,10,0
157,157,2018-05-14,10,0,16,36.33437490463257,0.23570118276814064,2018-04-12,17.047250032424927,1.4213835890725657,0,10,0
0,0,2004-02-03,20,10,3,36.42146682739258,0.07357049920415105,2004-01-01,17.137666702270508,0.35427401967891503,10,20,1
1,1,2004-03-08,20,10,4,36.40789699554443,0.107498451431757,2004-02-04,17.03225040435791,0.6481875464733036,10,20,1
2,2,2004-04-11,20,10,3,36.46685282389323,0.06813636076729684,2004-03-09,17.124000549316403,0.1955098197014159,10,20,1
3,3,2004-05-14,20,10,9,36.474477556016716,0.0970171306798028,2004-04-12,17.124555587768555,0.5220510252727237,10,20,1
4,4,2004-06-16,20,10,9,36.499129401312935,0.10988572866172537,2004-05-15,18.38300005594889,0.7405237239694443,10,20,1
5,5,2004-07-19,20,10,9,36.64131249321832,0.09422268764686902,2004-06-17,21.070333268907333,0.6710636719988741,10,20,1
6,6,2004-08-21,20,10,11,36.72602601484819,0.06112516273814748,2004-07-20,22.97736323963512,1.0584587618825378,10,20,1
7,7,2004-09-23,20,10,9,36.70020548502604,0.1647423350685203,2004-08-22,23.31388897365994,0.6731762129652136,10,20,1
8,8,2004-10-26,20,10,8,36.768546104431145,0.17322834428643286,2004-09-24,22.510374784469604,0.7620312716269635,10,20,1
9,9,2004-11-28,20,10,11,36.64636924050071,0.19138653212382292,2004-10-27,20.476999976418234,1.3479533662252459,10,20,1
10,10,2004-12-31,20,10,8,36.519244194030755,0.2160854345456075,2004-11-29,17.971749782562252,1.302203160085356,10,20,1
11,11,2005-02-03,20,10,10,36.40982437133789,0.2025920254343176,2005-01-01,16.613499927520753,1.1097679822996964,10,20,1
12,12,2005-03-09,20,10,9,36.35002517700195,0.1614025849077826,2005-02-04,15.893222490946453,0.9628429617352084,10,20,1
13,13,2005-04-11,20,10,8,36.28234624862671,0.1609750466742411,2005-03-10,16.09724998474121,0.8598838871561156,10,20,1
14,14,2005-05-14,20,10,10,36.354652404785156,0.1933670377541812,2005-04-12,17.00830011367798,1.01793405688906,10,20,1
15,15,2005-06-16,20,10,12,36.45876922607422,0.17397809647181178,2005-05-15,18.670083522796627,0.5873139135728052,10,20,1
16,16,2005-07-19,20,10,9,36.48886598859513,0.14929550712599293,2005-06-17,20.51222250196669,0.4952145935906367,10,20,1
17,17,2005-08-21,20,10,9,36.65810902913412,0.0979677808686791,2005-07-20,22.281444549560547,0.4460855889510976,10,20,1
18,18,2005-09-23,20,10,9,36.78973134358724,0.123029531183419,2005-08-22,22.42744445800781,0.8032423931520412,10,20,1
19,19,2005-10-26,20,10,22,36.522710298237044,0.21042751821838854,2005-09-24,21.00413634560325,1.0407838928825317,10,20,1
20,20,2005-11-28,20,10,16,36.475316047668464,0.18724045673812803,2005-10-27,19.927374720573425,1.1347073298548302,10,20,1
21,21,2005-12-31,20,10,12,36.44975026448568,0.1949902233336212,2005-11-29,17.591916561126713,1.2178210687511166,10,20,1
22,22,2006-02-03,20,10,17,36.408411362591906,0.1596347466640327,2006-01-01,16.29558826895321,0.9852894227341266,10,20,1
23,23,2006-03-09,20,10,17,36.30188257553999,0.12328559427720798,2006-02-04,15.43870594922234,0.814587742260313,10,20,1
24,24,2006-04-11,20,10,18,36.316214425223215,0.15507558154977644,2006-03-10,15.84172217051188,0.8147777405460671,10,20,1
25,25,2006-05-14,20,10,22,36.32611656188965,0.12317981973114195,2006-04-12,16.92068204012784,0.6802093799636209,10,20,1
26,26,2006-06-16,20,10,18,36.441578971015076,0.1126822610587836,2006-05-15,18.962000211079914,0.9313934289367436,10,20,1
27,27,2006-07-19,20,10,18,36.48818842569987,0.07280868261723396,2006-06-17,20.354888916015625,0.4245533655337353,10,20,1
28,28,2006-08-21,20,10,22,36.53001161055131,0.12296635864110345,2006-07-20,21.89995427565141,0.781758865457945,10,20,1
29,29,2006-09-23,20,10,15,36.64280524620643,0.10370417559208216,2006-08-22,22.514866511027023,0.7292850038616309,10,20,1
30,30,2006-10-26,20,10,21,36.5726683480399,0.15492352342615412,2006-09-24,22.22571418398903,0.7299211643734463,10,20,1
31,31,2006-11-28,20,10,24,36.50576734542847,0.18882298718784932,2006-10-27,20.829541842142746,0.8764381718282367,10,20,1
32,32,2006-12-31,20,10,27,36.52612730172965,0.1291478083742099,2006-11-29,18.923889089513708,0.7585692166218738,10,20,1
33,33,2007-02-03,20,10,30,36.50030670166016,0.14003314139480305,2007-01-01,17.841900126139322,0.7838069107700741,10,20,1
34,34,2007-03-09,20,10,30,36.420014748206505,0.12486932301130915,2007-02-04,17.260766792297364,0.6870680931053684,10,20,1
35,35,2007-04-11,20,10,27,36.39410980224609,0.1538377917952104,2007-03-10,16.837148242526585,0.819059134039878,10,20,1
36,36,2007-05-14,20,10,25,36.402078281749375,0.1623153851297991,2007-04-12,17.262159996032715,0.8356570264605235,10,20,1
37,37,2007-06-16,20,10,33,36.46085446675618,0.1084498347084852,2007-05-15,18.36187865517356,0.7940095424595011,10,20,1
38,38,2007-07-19,20,10,35,36.59662258625031,0.14517591983384215,2007-06-17,20.42905709402902,0.6982483731664092,10,20,1
39,39,2007-08-21,20,10,34,36.68669411443895,0.09849594186512016,2007-07-20,21.75299997890697,0.6088290957649334,10,20,1
40,40,2007-09-23,20,10,31,36.7500205721174,0.12298306986387962,2007-08-22,22.15154850867487,0.6505622917486671,10,20,1
41,41,2007-10-26,20,10,38,36.8004415175494,0.08853014627674666,2007-09-24,22.108263266713998,0.5463729463278516,10,20,1
42,42,2007-11-28,20,10,47,36.760386444801505,0.10656211932250724,2007-10-27,20.9810424967015,0.7165471324923525,10,20,1
43,43,2007-12-31,20,10,40,36.67748559487833,0.10490298668982397,2007-11-29,19.300725173950195,0.6757787871981727,10,20,1
44,44,2008-02-03,20,10,46,36.60836128961472,0.07586168580253098,2008-01-01,18.231413011965547,0.6258737812813877,10,20,1
45,45,2008-03-08,20,10,41,36.582436943054205,0.06807328000636517,2008-02-04,17.88595120499774,0.5116192080848158,10,20,1
46,46,2008-04-11,20,10,31,36.54616608158235,0.089206383882996,2008-03-09,17.580225882991666,0.44308373441450144,10,20,1
47,47,2008-05-14,20,10,34,36.56068768220789,0.09328021378147112,2008-04-12,18.091264836928424,0.4874597071550866,10,20,1
48,48,2008-06-16,20,10,33,36.607206055612274,0.15836803080730594,2008-05-15,19.561181790900953,0.7812040755948769,10,20,1
49,49,2008-07-19,20,10,29,36.70008416011415,0.16448469149710676,2008-06-17,21.4293103053652,0.7086815596619449,10,20,1
50,50,2008-08-21,20,10,32,36.80084621906281,0.3034902367542547,2008-07-20,22.583500146865845,0.7019425315835529,10,20,1
51,51,2008-09-23,20,10,33,36.82590114709103,0.12415461144528785,2008-08-22,23.120575991543856,0.47019362218155,10,20,1
52,52,2008-10-26,20,10,22,36.79802201010964,0.10838390018602524,2008-09-24,22.321227247064765,0.4376026950253221,10,20,1
53,53,2008-11-28,20,10,17,36.781721900491156,0.0999196864411034,2008-10-27,20.35141159506405,0.7159486950549855,10,20,1
54,54,2008-12-31,20,10,18,36.64977137247721,0.0972856868626622,2008-11-29,18.17133320702447,0.7635272519552954,10,20,1
55,55,2009-02-03,20,10,26,36.6032835153433,0.1083452799213378,2009-01-01,17.66757686321552,0.77370282628854,10,20,1
56,56,2009-03-09,20,10,30,36.50795758565267,0.10249471178741397,2009-02-04,16.82056646347046,0.6255119153382102,10,20,1
57,57,2009-04-11,20,10,28,36.50024318695069,0.09775531591639744,2009-03-10,16.974285738808767,0.6153047436701755,10,20,1
58,58,2009-05-14,20,10,24,36.556939601898186,0.11126875072567696,2009-04-12,17.608083248138424,0.6451454400463792,10,20,1
59,59,2009-06-16,20,10,23,36.60967619522758,0.1104058616345466,2009-05-15,18.94899998540464,0.8419347623629259,10,20,1
60,60,2009-07-19,20,10,24,36.57904942830404,0.2027505348850524,2009-06-17,21.434083223342896,1.3028590546842704,10,20,1
61,61,2009-08-21,20,10,28,36.590235982622424,0.2249260875124939,2009-07-20,22.532071454184397,0.6981401981828711,10,20,1
62,62,2009-09-23,20,10,26,36.764718422522904,0.14523711666619304,2009-08-22,22.809692456172066,0.4534814836328692,10,20,1
63,63,2009-10-26,20,10,24,36.73877271016439,0.18323439216036247,2009-09-24,22.480916817982987,0.6449395361482524,10,20,1
64,64,2009-11-28,20,10,29,36.64913874659045,0.20651552418895935,2009-10-27,21.361964430127824,0.9209941277414796,10,20,1
65,65,2009-12-31,20,10,27,36.53833869651512,0.18489886622393492,2009-11-29,19.309073978000214,1.009420752109515,10,20,1
66,66,2010-02-03,20,10,29,36.44584945152546,0.18961235082399255,2010-01-01,17.683000235721984,1.1063342091073107,10,20,1
67,67,2010-03-09,20,10,24,36.443907101949065,0.14588763928706894,2010-02-04,17.254791776339214,0.8052612198234651,10,20,1
68,68,2010-04-11,20,10,24,36.381292025248214,0.1593318380311881,2010-03-10,16.84654148419698,0.8737931322288865,10,20,1
69,69,2010-05-14,20,10,27,36.41050960399486,0.16292115874629146,2010-04-12,17.726740695812087,0.7980894721579938,10,20,1
70,70,2010-06-16,20,10,30,36.50056406656901,0.14665946783213366,2010-05-15,18.894866625467934,0.8026162105656143,10,20,1
71,71,2010-07-19,20,10,25,36.52428939819336,0.1347901017889698,2010-06-17,20.123439865112303,0.8808548662689036,10,20,1
72,72,2010-08-21,20,10,30,36.561873499552405,0.10636837057688747,2010-07-20,21.38000011444092,0.6539369170337436,10,20,1
73,73,2010-09-23,20,10,29,36.615570594524506,0.1453089631305971,2010-08-22,22.768551727821087,0.7678473016533496,10,20,1
74,74,2010-10-26,20,10,25,36.63575912475586,0.15031307169412794,2010-09-24,22.2489998626709,0.6121394666830104,10,20,1
75,75,2010-11-28,20,10,24,36.64057397842407,0.14901123292108515,2010-10-27,20.840833346048992,0.9740619231604732,10,20,1
76,76,2010-12-31,20,10,20,36.55815238952637,0.0946308713276548,2010-11-29,18.893749904632568,0.8589007691023661,10,20,1
77,77,2011-02-03,20,10,20,36.43521900177002,0.16601731731336794,2011-01-01,17.555350065231323,0.9909980339737982,10,20,1
78,78,2011-03-09,20,10,24,36.405089696248375,0.12763376465792145,2011-02-04,16.733583291371662,0.7506907150037798,10,20,1
79,79,2011-04-11,20,10,20,36.411374092102044,0.11964512514213445,2011-03-10,16.846150159835815,0.8176350242717407,10,20,1
80,80,2011-05-14,20,10,16,36.418221473693855,0.12516538926522286,2011-04-12,17.576562404632572,0.8169367358193454,10,20,1
81,81,2011-06-16,20,10,17,36.50445579080021,0.16319382186155462,2011-05-15,18.909058739157285,1.227771388830743,10,20,1
82,82,2011-07-19,20,10,46,36.48002931346064,0.1449592764239352,2011-06-17,19.913304328918453,0.9175162218335214,10,20,1
83,83,2011-08-21,20,10,45,36.61046651204427,0.11593529298863915,2011-07-20,21.243177710639106,0.6868686042029507,10,20,1
84,84,2011-09-23,20,10,38,36.70717962164628,0.09629176076598828,2011-08-22,22.71368423261141,0.3146508033131292,10,20,1
85,85,2011-10-26,20,10,43,36.72732730244481,0.09019323714990536,2011-09-24,22.52767451973849,0.41098956135313897,10,20,1
86,86,2011-11-28,20,10,38,36.55190548143889,0.14711832472637967,2011-10-27,20.399236779463923,1.0163352125336775,10,20,1
87,87,2011-12-31,20,10,38,36.53125110425447,0.14411571275005194,2011-11-29,18.365237035249407,0.7441089242172968,10,20,1
88,88,2012-02-03,20,10,32,36.50649118423462,0.1424165205611025,2012-01-01,17.46265596151352,0.7203365699134542,10,20,1
89,89,2012-03-08,20,10,15,36.50541152954101,0.06826694804537521,2012-02-04,16.695200220743814,0.43351927936901596,10,20,1
90,90,2012-04-11,20,10,18,36.525045606825095,0.0782097655648101,2012-03-09,17.04383330874973,0.4941139188487487,10,20,1
91,91,2012-05-14,20,10,19,36.533211155941615,0.10562774144927556,2012-04-12,17.723105079249333,0.5626583612407774,10,20,1
92,92,2012-06-16,20,10,52,36.41036701202393,0.16856092517796656,2012-05-15,18.6928653717041,1.2846753848222223,10,20,1
93,93,2012-07-19,20,10,58,36.497270649877095,0.14861262228544572,2012-06-17,20.924896437546305,0.6184741700730865,10,20,1
94,94,2012-08-21,20,10,61,36.547325134277344,0.12733469290336236,2012-07-20,21.724950727869253,0.8173615132302319,10,20,1
95,95,2012-09-23,20,10,37,36.66018790167731,0.16453748260749765,2012-08-22,23.062432417998448,1.237332404707154,10,20,1
96,96,2012-10-26,20,10,71,36.581800079345705,0.20036294492512396,2012-09-24,22.46092957510075,1.0245388446626231,10,20,1
97,97,2012-11-28,20,10,68,36.57364991131951,0.10835005869407577,2012-10-27,20.84782347959631,0.975030357114348,10,20,1
98,98,2012-12-31,20,10,86,36.49291894602221,0.10769058547386164,2012-11-29,18.035558123921238,0.8463930708689297,10,20,1
